manual_id,final_id,group_id,raw_id,freq,text
-1,-1,94,3364,2,The batter hit the ball in the air in territory to the left.
-1,-1,94,3366,2,The batter hit the ball in the air in foul territory to the left.
-1,-1,94,3367,2,The batter hit the ball in the air in territory to the left of base.
-1,-1,94,3368,2,The batter hit the ball in the air in foul territory to the left of base.
-1,-1,95,572,1,Was hit to second baseman.
-1,-1,95,1177,1,The batter hit it to the second baseman.
-1,-1,95,1349,1,The batter hit it to second baseman.
-1,-1,95,1491,1,The batter hit it by the second baseman.
-1,-1,95,1499,1,The batter hit it at base by the second baseman.
-1,-1,95,1503,1,The batter hit it at first base by the second baseman.
-1,-1,95,1576,10,The batter hit the ball to the second baseman.
-1,-1,95,1708,1,It was hit to the 2nd baseman.
-1,-1,95,3287,2,The batter hit the ball to the 2nd baseman.
-1,-1,95,3339,2,The batter hit the ball between the second baseman.
-1,-1,95,3424,1,It was hit to the second baseman.
-1,-1,96,2084,1,The pitch clipped the corner of the strike zone.
-1,-1,96,2085,1,The pitch clipped the corner of the strike zone opposite the batter.
-1,-1,96,2087,1,The pitch clipped the corner of the strike zone on the side.
-1,-1,96,2089,1,The pitch clipped the corner of the strike zone on the side opposite the batter.
-1,-1,96,2092,1,The pitch clipped the corner of the strike zone on the side of the plate.
-1,-1,96,2093,1,The pitch clipped the corner of the strike zone on the side of the plate opposite the batter.
-1,-1,97,1533,1,The baseman caught the ball in glove.
-1,-1,97,1534,1,The first baseman caught the ball in glove.
67,-1,98,559,5,The ball was hit to field.
67,-1,98,575,1,The ball hit to field.
67,-1,98,843,5,The ball was hit into the field.
67,-1,98,844,5,The ball was hit into the field of play.
67,-1,98,1154,2,This ball was hit in the field of play.
67,-1,98,3952,1,The ball is hit to field.
68,-1,99,2111,1,It was a fastball.
68,-1,99,2112,1,It was a fastball at the top.
69,-1,100,1143,1,This foul is a strike.
69,-1,100,3807,2,The foul is a strike.
-1,-1,101,109,6,It ended.
-1,-1,101,2153,1,That ended.
-1,-1,101,2707,1,It's the end.
-1,-1,103,392,13,The batter hit the ball to the third baseman.
-1,-1,103,651,1,The batter hit the ball to the third basemen.
-1,-1,103,788,2,The ball was hit to the third baseman.
-1,-1,103,1448,1,The batter hit it towards the third baseman.
-1,-1,103,1969,1,The ball is hit to the third baseman.
-1,-1,103,2057,2,He hit the ball to the third baseman.
-1,-1,103,4692,1,The batter hit the pitch to the third basemen.
-1,-1,104,1271,2,The batter took a pitch in the strike zone.
-1,-1,104,1272,2,The batter took a pitch for a strike.
-1,-1,104,1273,2,The batter took a pitch in the strike zone for a strike.
-1,-1,104,1274,2,The batter took a pitch for a called strike.
-1,-1,104,1275,2,The batter took a pitch in the strike zone for a called strike.
-1,-1,105,184,1,This ball was hit into the outfield.
-1,-1,105,2318,1,Ball was hit into the outfield.
-1,-1,107,3700,2,The ball crossed the home plate area in the strike zone.
-1,-1,107,4569,1,Crossed home plate outside the strike zone.
-1,-1,107,4571,1,Ball crossed home plate outside the strike zone.
-1,-1,107,4573,1,The ball crossed home plate outside the strike zone.
-1,-1,107,4694,1,The ball crossed home plate in the strike zone.
1,-1,108,892,1,The hitter missing the ball.
1,-1,108,1894,5,The hitter missed the ball.
70,-1,109,472,2,The batter hit a base.
70,-1,109,1493,1,The batter hit it at base.
-1,-1,109,4316,1,The batter got a base hit.
-1,-1,110,1684,1,It was fielded by the shortstop.
-1,-1,110,2651,2,Where it was fielded by the shortstop.
-1,-1,113,189,1,The hitter hit a ground ball to base.
-1,-1,113,2301,3,The batter hit a ground ball to base.
-1,-1,113,2713,1,The hitter hit a ground ball the middle for a base hit.
-1,-1,115,280,1,The umpire made no signal.
-1,-1,115,3444,3,The umpire did not signal.
71,-1,116,1913,3,The pitch crossed the plate in the strike zone.
71,-1,116,4008,1,The ball crossed the plate in the part of the strike zone.
71,-1,116,4431,4,The ball crossed the plate within the strike zone.
71,-1,116,4676,2,The ball crossed the plate in the strike zone.
-1,-1,117,1839,2,The ball was hit behind the plate.
-1,-1,117,2423,1,The hit a ball behind the plate.
-1,-1,118,4706,1,Just high.
72,-1,120,279,10,It crossed the plate.
72,-1,120,3385,1,That crossed the plate.
-1,-1,121,1247,1,It passed through the strike zone without the batter swinging.
-1,-1,121,1519,1,Passed in the strike zone without the batter swinging.
0,-1,122,2002,3,Batter did not swing at ball.
0,-1,122,2564,4,Batter did not swing at pitch.
0,-1,122,3654,1,Batter did not swing at the pitch.
18,-1,123,1507,2,It went in the strike zone.
18,-1,123,2380,1,It went in strike zone.
-1,-1,124,2373,1,The hitter fouled it on the ground.
-1,-1,124,2375,1,The hitter fouled it on the ground on the side.
-1,-1,125,373,2,The batter kept it.
-1,-1,125,3098,1,The batter stayed.
-1,-1,126,2678,1,That was caught in foul territory.
-1,-1,126,2741,2,Where it was caught in foul territory.
-1,-1,127,1057,2,Shortstop Seager caught the ball in the grassy part.
-1,-1,127,1058,2,Shortstop Seager caught the ball in the grassy part for an out.
-1,-1,127,1059,2,Shortstop Seager caught the ball in the air in the grassy part.
-1,-1,127,1060,2,Shortstop Seager caught the ball in the air in the grassy part for an out.
-1,-1,128,4555,2,It went through the infield into field.
-1,-1,129,4583,2,One caught the ball.
-1,-1,130,1319,1,Hit it to field.
-1,-1,130,4094,1,Hit to the field.
-1,-1,131,4016,1,The batter hit the ball on a groundball dribble.
-1,-1,131,4020,1,The batter hit the ball on a groundball dribble to base.
13,-1,132,82,3,The centerfielder caught the ball.
13,-1,132,4685,1,The centerfield caught the ball.
-1,-1,133,1457,1,The third baseman threw to the second base.
-1,-1,133,2245,2,The third baseman threw to second.
-1,-1,134,3496,2,The batter knicked the pitch at home plate.
-1,-1,134,3501,2,The batter knicked the pitch at home plate for a ball.
-1,-1,135,1532,4,The first baseman caught the ball.
-1,-1,135,4000,1,Which in turn the first baseman caught the ball.
-1,-1,136,962,3,The ball crossed the plate outside the strike zone.
-1,-1,136,4028,1,The ball crossed the plate on the edge of the strike zone.
-1,-1,136,4030,1,The ball crossed the plate on the outside edge of the strike zone.
-1,-1,137,38,1,The batter fouled the pitch behind home plate.
-1,-1,137,1283,2,The batter fouled the pitch back behind home plate.
-1,-1,137,1291,2,The batter fouled a pitch back behind home plate.
-1,-1,137,3170,1,The batter fouled a pitched behind home plate.
-1,-1,138,650,1,The batter hit the ball to the basemen.
-1,-1,138,4691,1,The batter hit the pitch to the basemen.
-1,-1,139,1742,1,The 2nd baseman caught it.
-1,-1,139,3421,3,The second baseman caught it.
-1,-1,140,4413,1,The bat crossed the plate.
-1,-1,141,2408,1,The hit the ball.
-1,-1,141,2421,1,The hit a ball.
-1,-1,142,1641,1,The ball landed on the edge of the strike zone.
-1,-1,142,2826,1,The ball landed on edge of the strike zone.
-1,-1,143,647,1,The batter hit a high ball.
-1,-1,143,2658,2,The batter hit the ball high.
-1,-1,144,3147,1,The left fielder caught the ball for an out.
-1,-1,144,3150,1,The left fielder caught the ball in the air for an out.
-1,-1,145,3565,1,The baseman caught it in mitt.
-1,-1,145,3566,1,The first baseman caught it in mitt.
-1,-1,146,1460,1,The baseman threw for a forceout of the runner.
-1,-1,146,1462,1,The baseman threw to the base for a forceout.
-1,-1,146,1464,1,The baseman threw to the second base for a forceout.
-1,-1,146,1466,1,The baseman threw to the base for a forceout of the runner.
-1,-1,146,1468,1,The baseman threw to the second base for a forceout of the runner.
19,-1,147,117,19,It was called a ball.
19,-1,147,548,2,This was called a ball.
-1,-1,148,1591,1,The hitter did not swing at a strike.
-1,-1,148,3162,1,The batter did not swing at a strike.
-1,-1,148,4361,1,The batter did n't swing on a strike.
-1,-1,149,2728,2,The ball was hit to the first baseman within the field.
-1,-1,149,2729,2,The ball was hit to the first baseman within the field of play.
-1,-1,151,3515,2,Hit it on the third base side.
-1,-1,151,3516,2,Hit it on the third base side of the field.
-1,-1,152,1814,1,The batter hit the ball to the stop within the field.
-1,-1,152,1815,1,The batter hit the ball to the stop within the field of play.
-1,-1,153,4619,1,The hitter had arrived at first base.
-1,-1,153,4638,1,The hitter arrived at first base.
-1,-1,154,405,11,Where it was caught in the air by the center fielder.
-1,-1,154,1377,1,It was caught in the air by the center fielder.
-1,-1,156,72,3,The ball went into territory.
-1,-1,156,3596,1,The ball went in territory.
-1,-1,157,1546,1,It went into the stands in foul territory behind home plate.
-1,-1,157,1548,1,It went into the stands in foul territory in this case behind home plate.
-1,-1,158,1061,2,Shortstop Seager caught the ball in the part of the base.
-1,-1,158,1062,2,Shortstop Seager caught the ball in the part of the base for an out.
-1,-1,158,1063,2,Shortstop Seager caught the ball in the air in the part of the base.
-1,-1,158,1064,2,Shortstop Seager caught the ball in the air in the part of the base for an out.
-1,-1,158,1065,2,Shortstop Seager caught the ball in the grassy part of the base.
-1,-1,158,1066,2,Shortstop Seager caught the ball in the air in the grassy part of the base.
-1,-1,158,1067,2,Shortstop Seager caught the ball in the grassy part of the base for an out.
-1,-1,158,1068,2,Shortstop Seager caught the ball in the air in the grassy part of the base for an out.
-1,-1,158,1069,2,Shortstop Seager caught the ball in the part of the infield base.
-1,-1,158,1070,2,Shortstop Seager caught the ball in the part of the infield base for an out.
-1,-1,158,1071,2,Shortstop Seager caught the ball in the air in the part of the infield base.
-1,-1,158,1072,2,Shortstop Seager caught the ball in the air in the part of the infield base for an out.
-1,-1,158,1073,2,Shortstop Seager caught the ball in the grassy part of the infield base.
-1,-1,158,1074,2,Shortstop Seager caught the ball in the air in the grassy part of the infield base.
-1,-1,158,1075,2,Shortstop Seager caught the ball in the grassy part of the infield base for an out.
-1,-1,158,1076,2,Shortstop Seager caught the ball in the air in the grassy part of the infield base for an out.
-1,-1,158,1077,2,Shortstop Seager caught the ball in the part of the near third base.
-1,-1,158,1078,2,Shortstop Seager caught the ball in the part of the near third base for an out.
-1,-1,158,1079,2,Shortstop Seager caught the ball in the air in the part of the near third base.
-1,-1,158,1080,2,Shortstop Seager caught the ball in the air in the part of the near third base for an out.
-1,-1,158,1081,2,Shortstop Seager caught the ball in the part of the infield near third base.
-1,-1,158,1082,2,Shortstop Seager caught the ball in the air in the part of the infield near third base.
-1,-1,158,1083,2,Shortstop Seager caught the ball in the part of the infield near third base for an out.
-1,-1,158,1084,2,Shortstop Seager caught the ball in the air in the part of the infield near third base for an out.
-1,-1,158,1085,2,Shortstop Seager caught the ball in the grassy part of the near third base.
-1,-1,158,1086,2,Shortstop Seager caught the ball in the grassy part of the near third base for an out.
-1,-1,158,1087,2,Shortstop Seager caught the ball in the air in the grassy part of the near third base.
-1,-1,158,1088,2,Shortstop Seager caught the ball in the air in the grassy part of the near third base for an out.
-1,-1,158,1089,2,Shortstop Seager caught the ball in the grassy part of the infield near third base.
-1,-1,158,1090,2,Shortstop Seager caught the ball in the air in the grassy part of the infield near third base.
-1,-1,158,1091,2,Shortstop Seager caught the ball in the grassy part of the infield near third base for an out.
-1,-1,158,1092,2,Shortstop Seager caught the ball in the air in the grassy part of the infield near third base for an out.
-1,-1,159,2734,2,The batter hit the ball into the center gap for a double.
-1,-1,159,2736,2,The batter hit the ball into the left center gap for a double.
24,-1,160,511,2,It was caught by an outfielder.
24,-1,160,1736,1,Which is caught by the outfielder.
24,-1,160,1806,3,It was caught by the outfielder.
24,-1,160,3549,1,Which was caught by an outfielder.
24,-1,160,4520,1,That was caught by an outfielder.
-1,-1,161,3201,1,A fielder gained secure possession of a ball in flight.
-1,-1,161,3204,1,A fielder gained secure possession of a batted ball.
-1,-1,161,3209,1,A fielder gained secure possession of a batted ball in flight.
-1,-1,162,6,2,The hitter hit a ground ball to the shortstop.
-1,-1,162,775,10,The batter hit the ball to the shortstop.
-1,-1,162,776,6,The batter hit the ball on the ground to the shortstop.
-1,-1,162,812,1,The hitter hit the ball to the shortstop.
-1,-1,162,814,1,The hitter hit the ball on the ground to the shortstop.
-1,-1,162,1355,6,The batter hit a ground ball to the shortstop.
-1,-1,162,1942,2,The batter hit the ball to the shortstop on the ground.
-1,-1,162,3236,1,The batter hit it to the shortstop.
-1,-1,162,3237,1,The batter hit it on the ground to the shortstop.
-1,-1,162,3269,1,The batter hit the ball on the side to the shortstop.
-1,-1,162,3271,1,The batter hit the ball on the ground on the side to the shortstop.
-1,-1,162,3274,1,The batter hit the ball on the side of the infield to the shortstop.
-1,-1,162,3275,1,The batter hit the ball on the ground on the side of the infield to the shortstop.
-1,-1,162,3277,1,The batter hit the ball on the left side to the shortstop.
-1,-1,162,3279,1,The batter hit the ball on the ground on the left side to the shortstop.
-1,-1,162,3282,1,The batter hit the ball on the left side of the infield to the shortstop.
-1,-1,162,3283,1,The batter hit the ball on the ground on the left side of the infield to the shortstop.
-1,-1,162,3483,1,The batter hit the ball on the ground past a shortstop.
-1,-1,162,3698,1,The batter hit the ball towards the shortstop.
-1,-1,162,4042,1,The batter hit a ground ball to a shortstop.
-1,-1,164,3738,2,The ball was hit toward third short with no play.
-1,-1,164,3741,2,The ball was hit toward third short with no play for the out.
-1,-1,166,3148,1,The left fielder caught the ball in the air.
-1,-1,166,4278,1,The left fielder catches the ball in the air.
-1,-1,167,1975,1,The batter takes the pitch for a ball.
-1,-1,167,2419,1,The batter took a pitch for a ball.
-1,-1,167,2431,2,The batter took an pitch for a ball.
-1,-1,168,655,1,The third basemen threw him at base.
-1,-1,168,657,1,The third basemen threw him at first base.
-1,-1,169,493,2,Where it was caught by the first baseman.
-1,-1,169,4445,1,Which was caught by the first baseman.
6,-1,170,3037,1,Hit it in the foul territory.
6,-1,170,3508,2,Hit it into foul territory.
-1,-1,171,4618,1,The hitter had arrived at base.
-1,-1,171,4637,1,The hitter arrived at base.
-1,-1,172,1215,1,The batter hit the field line on the ground.
-1,-1,172,1220,1,The batter hit the field line on the ground for a hit.
-1,-1,173,2496,1,The batter hit it through the right side.
-1,-1,173,2497,1,The batter hit it through the right side for a hit.
-1,-1,173,4347,1,The batter smashing it through the right side.
